LAESTAB,URN,LA,LA_Name,Region,School_name,School_type,Male_1_Alevel_2019,Male_count_2019,Male_1_Alevel%_2019,Female_1_Alevel_2019,Female_count_2019,Female_1_Alevel%_2019,All_1_Alevel_2019,All_count_2019,All_1_Alevel%_2019,Male_1_Alevel_2018,Male_count_2018,Male_1_Alevel%_2018,Female_1_Alevel_2018,Female_count_2018,Female_1_Alevel%_2018,All_1_Alevel_2018,All_count_2018,All_1_Alevel%_2018,Male_1_Alevel_2017,Male_count_2017,Male_1_Alevel%_2017,Female_1_Alevel_2017,Female_count_2017,Female_1_Alevel%_2017,All_1_Alevel_2017,All_count_2017,All_1_Alevel%_2017,Male_1_Alevel_2016,Male_count_2016,Male_1_Alevel%_2016,Female_1_Alevel_2016,Female_count_2016,Female_1_Alevel%_2016,All_1_Alevel_2016,All_count_2016,All_1_Alevel%_2016,engagement_all,engaged pre either
3137005,102554,313,Hounslow,Outer London,Marjory Kinnon School,Community Special School,0,9,0,0,6,0,0,15,0,0,11,0,0,4,0,0,15,0,0,10,0,0,8,0,0,18,0,0,13,0,0,7,0,0,20,0,0,0
8817065,115473,881,Essex,East of England,Market Field School,Community Special School,0,23,0,0,4,0,0,27,0,0,26,0,0,6,0,0,32,0,0,20,0,0,9,0,0,29,0,0,18,0,0,6,0,0,24,0,0,0
8787088,131552,878,Devon,South West,Marland School,Foundation Special School,0,10,0,0,0,-,0,10,0,0,13,0,0,0,-,0,13,0,0,17,0,0,0,-,0,17,0,0,15,0,0,0,-,0,15,0,0,0
3037002,101487,303,Bexley,Outer London,Marlborough School,Community Special School,0,4,0,0,5,0,0,9,0,0,4,0,0,6,0,0,10,0,0,8,0,0,3,0,0,11,0,0,10,0,0,1,0,0,11,0,0,0
8884800,134990,888,Lancashire,North West,Marsden Heights Community College,Community School,17,93,18.27956989,15,104,14.42307692,32,197,16.24365482,3,80,3.75,12,94,12.76595745,15,174,8.620689655,10,81,12.34567901,11,87,12.64367816,21,168,12.5,12,74,16.21621622,8,79,10.12658228,20,153,13.07189542,0,0
3357005,104272,335,Walsall,West Midlands,Mary Elliot School,Community Special School,0,19,0,0,8,0,0,27,0,0,5,0,0,3,0,0,8,0,0,8,0,0,3,0,0,11,0,0,13,0,0,7,0,0,20,0,0,0
8517471,140325,851,Portsmouth,South East,Mary Rose School,Converter special academies,0,5,0,0,4,0,0,9,0,0,4,0,0,7,0,0,11,0,0,2,0,0,3,0,0,5,0,0,6,0,0,1,0,0,7,0,0,0
8934410,123577,893,Shropshire,West Midlands,Mary Webb School and Science College,Community School,15,52,28.84615385,5,34,14.70588235,20,86,23.25581395,15,51,29.41176471,14,46,30.43478261,29,97,29.89690722,7,45,15.55555556,7,48,14.58333333,14,93,15.05376344,9,63,14.28571429,13,46,28.26086957,22,109,20.18348624,0,0
3544088,105839,354,Rochdale,North West,Matthew Moss High School,Community School,9,69,13.04347826,17,75,22.66666667,26,144,18.05555556,16,79,20.25316456,15,88,17.04545455,31,167,18.56287425,21,89,23.59550562,16,76,21.05263158,37,165,22.42424242,13,85,15.29411765,10,92,10.86956522,23,177,12.99435028,0,1
9097002,112464,909,Cumbria,North West,Mayfield School,Community Special School,0,12,0,0,6,0,0,18,0,0,10,0,0,0,-,0,10,0,0,5,0,0,8,0,0,13,0,0,9,0,0,5,0,0,14,0,0,0
3174035,102858,317,Redbridge,Outer London,Mayfield School,Foundation School,29,132,21.96969697,19,104,18.26923077,48,236,20.33898305,31,110,28.18181818,45,136,33.08823529,76,246,30.89430894,27,137,19.7080292,17,113,15.04424779,44,250,17.6,21,127,16.53543307,22,114,19.29824561,43,241,17.84232365,0,0
3307040,103619,330,Birmingham,West Midlands,Mayfield School,Community Special School,0,10,0,0,7,0,0,17,0,0,8,0,0,10,0,0,18,0,0,5,0,0,8,0,0,13,0,0,9,0,0,5,0,0,14,0,0,0
8514303,116463,851,Portsmouth,South East,Mayfield School,Community School,1,80,1.25,5,97,5.154639175,6,177,3.389830508,1,88,1.136363636,6,102,5.882352941,7,190,3.684210526,8,83,9.638554217,7,92,7.608695652,15,175,8.571428571,12,119,10.08403361,2,98,2.040816327,14,217,6.451612903,0,0
8807042,113641,880,Torbay,South West,Mayfield School,Community Special School,0,4,0,0,1,0,0,5,0,0,8,0,0,0,-,0,8,0,0,11,0,0,4,0,0,15,0,0,6,0,0,2,0,0,8,0,0,0
8887089,119889,888,Lancashire,North West,Mayfield School,Community Special School,0,7,0,0,0,-,0,7,0,0,1,0,0,1,0,0,2,0,0,3,0,0,3,0,0,6,0,0,5,0,0,2,0,0,7,0,0,0
3527042,105614,352,Manchester,North West,Meade Hill School,Community Special School,0,22,0,0,5,0,0,27,0,0,22,0,0,3,0,0,25,0,0,18,0,0,4,0,0,22,0,0,24,0,0,5,0,0,29,0,0,0
3127004,102462,312,Hillingdon,Outer London,Meadow High School,Community Special School,0,17,0,0,12,0,0,29,0,0,17,0,0,8,0,0,25,0,0,24,0,0,11,0,0,35,0,0,23,0,0,11,0,0,34,0,0,0
8867072,134783,886,Kent,South East,Meadowfield School,Foundation Special School,0,14,0,0,7,0,0,21,0,0,11,0,0,6,0,0,17,0,0,17,0,0,5,0,0,22,0,0,9,0,0,9,0,0,18,0,0,0
8737021,110949,873,Cambridgeshire,East of England,Meadowgate School,Community Special School,0,20,0,0,13,0,0,33,0,0,9,0,0,6,0,0,15,0,0,9,0,0,5,0,0,14,0,0,17,0,0,3,0,0,20,0,0,0
3447007,105133,344,Wirral,North West,Meadowside School,Community Special School,0,2,0,0,3,0,0,5,0,0,4,0,0,2,0,0,6,0,0,9,0,0,2,0,0,11,0,0,2,0,0,7,0,0,9,0,0,0
3527043,138532,352,Manchester,North West,Melland High School,Converter special academies,0,12,0,0,4,0,0,16,0,0,13,0,0,8,0,0,21,0,0,13,0,0,5,0,0,18,0,0,18,0,0,6,0,0,24,0,0,0
3157003,102697,315,Merton,Outer London,Melrose School,Community Special School,0,11,0,0,0,-,0,11,0,0,7,0,0,1,0,0,8,0,0,12,0,0,0,-,0,12,0,0,20,0,0,0,-,0,20,0,0,0
8934403,123573,893,Shropshire,West Midlands,Meole Brace School,Community School,29,116,25,17,122,13.93442623,46,238,19.32773109,32,119,26.8907563,24,114,21.05263158,56,233,24.03433476,40,135,29.62962963,27,102,26.47058824,67,237,28.27004219,26,120,21.66666667,30,140,21.42857143,56,260,21.53846154,0,0
3434110,104956,343,Sefton,North West,Meols Cop High School,Community School,7,82,8.536585366,9,71,12.67605634,16,153,10.45751634,5,77,6.493506494,8,68,11.76470588,13,145,8.965517241,8,86,9.302325581,4,53,7.547169811,12,139,8.633093525,7,78,8.974358974,4,62,6.451612903,11,140,7.857142857,0,0
8864004,139075,886,Kent,South East,Meopham School,Academy Sponsor Led,2,41,4.87804878,1,41,2.43902439,3,82,3.658536585,1,58,1.724137931,2,37,5.405405405,3,95,3.157894737,3,67,4.47761194,2,50,4,5,117,4.273504274,2,73,2.739726027,1,49,2.040816327,3,122,2.459016393,0,0
3437006,104979,343,Sefton,North West,Merefield School,Community Special School,0,3,0,0,7,0,0,10,0,0,4,0,0,5,0,0,9,0,0,3,0,0,4,0,0,7,0,0,6,0,0,2,0,0,8,0,0,0
3347007,104133,334,Solihull,West Midlands,Merstone School,Community Special School,0,3,0,0,1,0,0,4,0,0,2,0,0,1,0,0,3,0,0,3,0,0,2,0,0,5,0,0,5,0,0,0,-,0,5,0,0,0
3544091,143319,354,Rochdale,North West,Middleton Technology School,Academy Converter,10,99,10.1010101,9,93,9.677419355,19,192,9.895833333,19,96,19.79166667,10,93,10.75268817,29,189,15.34391534,9,103,8.737864078,13,103,12.62135922,22,206,10.67961165,17,114,14.9122807,11,98,11.2244898,28,212,13.20754717,0,0
8954127,111410,895,Cheshire East,North West,Middlewich High School,Community School,10,67,14.92537313,9,69,13.04347826,19,136,13.97058824,12,79,15.18987342,6,67,8.955223881,18,146,12.32876712,17,75,22.66666667,9,66,13.63636364,26,141,18.43971631,10,86,11.62790698,6,58,10.34482759,16,144,11.11111111,0,0
8867066,137883,886,Kent,South East,Milestone Academy,Converter special academies,0,9,0,0,6,0,0,15,0,0,19,0,0,3,0,0,22,0,0,17,0,0,3,0,0,20,0,0,10,0,0,1,0,0,11,0,0,0
8797069,113651,879,Plymouth,South West,Mill Ford School,Community Special School,0,5,0,0,4,0,0,9,0,0,3,0,0,3,0,0,6,0,0,6,0,0,1,0,0,7,0,0,5,0,0,3,0,0,8,0,0,0
3427007,131022,342,St. Helens,North West,Mill Green School,Community Special School,0,8,0,0,1,0,0,9,0,0,11,0,0,2,0,0,13,0,0,9,0,0,5,0,0,14,0,0,1,0,0,5,0,0,6,0,0,0
8787006,113635,878,Devon,South West,Mill Water School,Foundation Special School,0,8,0,0,2,0,0,10,0,0,4,0,0,2,0,0,6,0,0,6,0,0,6,0,0,12,0,0,7,0,0,4,0,0,11,0,0,0
8884011,119714,888,Lancashire,North West,Millfield Science & Performing Arts College,Community School,10,70,14.28571429,11,82,13.41463415,21,152,13.81578947,5,89,5.617977528,11,76,14.47368421,16,165,9.696969697,8,69,11.5942029,6,90,6.666666667,14,159,8.805031447,4,68,5.882352941,5,55,9.090909091,9,123,7.317073171,0,0
8567215,120362,856,Leicester,East Midlands,Millgate School,Community Special School,0,13,0,0,0,-,0,13,0,0,16,0,0,0,-,0,16,0,0,19,0,0,0,-,0,19,0,0,17,0,0,0,-,0,17,0,0,0
9094204,112388,909,Cumbria,North West,Millom School,Community School,9,47,19.14893617,5,35,14.28571429,14,82,17.07317073,4,39,10.25641026,5,36,13.88888889,9,75,12,4,50,8,9,60,15,13,110,11.81818182,5,50,10,7,46,15.2173913,12,96,12.5,0,0
3727006,106969,372,Rotherham,Yorkshire and the Humber,Milton School,Community Special School,0,8,0,0,3,0,0,11,0,0,12,0,0,0,-,0,12,0,0,9,0,0,0,-,0,9,0,0,14,0,0,6,0,0,20,0,0,0
8564267,120292,856,Leicester,East Midlands,Moat Community College,Community School,18,104,17.30769231,22,103,21.3592233,40,207,19.3236715,20,139,14.38848921,14,79,17.72151899,34,218,15.59633028,17,122,13.93442623,10,92,10.86956522,27,214,12.61682243,10,113,8.849557522,20,101,19.8019802,30,214,14.01869159,0,0
2037118,100204,203,Greenwich,Outer London,Moatbridge School,Community Special School,0,10,0,0,0,-,0,10,0,0,10,0,0,2,0,0,12,0,0,4,0,0,0,-,0,4,0,0,7,0,0,0,-,0,7,0,0,0
8365951,137286,836,Poole,South West,Montacute School,Converter special academies,0,6,0,0,1,0,0,7,0,0,5,0,0,2,0,0,7,0,0,3,0,0,1,0,0,4,0,0,2,0,0,3,0,0,5,0,0,0
8887014,119866,888,Lancashire,North West,Moorbrook School,Community Special School,0,5,0,0,0,-,0,5,0,0,7,0,0,0,-,0,7,0,0,8,0,0,0,-,0,8,0,0,9,0,0,0,-,0,9,0,0,0
3127010,138158,312,Hillingdon,Outer London,Moorcroft School T/A the Eden Academy,Converter special academies,0,2,0,0,3,0,0,5,0,0,6,0,0,3,0,0,9,0,0,5,0,0,4,0,0,9,0,0,5,0,0,3,0,0,8,0,0,0
3554039,105977,355,Salford,North West,Moorside High School,Community School,10,98,10.20408163,8,80,10,18,178,10.11235955,6,97,6.18556701,6,92,6.52173913,12,189,6.349206349,14,84,16.66666667,6,78,7.692307692,20,162,12.34567901,13,80,16.25,3,80,3.75,16,160,10,0,0
8604072,124399,860,Staffordshire,West Midlands,Moorside High School,Community School,7,72,9.722222222,2,61,3.278688525,9,133,6.766917293,6,57,10.52631579,3,73,4.109589041,9,130,6.923076923,8,74,10.81081081,7,71,9.85915493,15,145,10.34482759,11,84,13.0952381,5,59,8.474576271,16,143,11.18881119,0,0
8884302,119761,888,Lancashire,North West,Morecambe Community High School,Community School,12,121,9.917355372,11,110,10,23,231,9.956709957,5,107,4.672897196,8,122,6.557377049,13,229,5.676855895,13,117,11.11111111,11,112,9.821428571,24,229,10.48034934,10,136,7.352941176,5,123,4.06504065,15,259,5.791505792,0,0
8887034,119876,888,Lancashire,North West,Morecambe Road School,Community Special School,0,12,0,0,5,0,0,17,0,0,14,0,0,5,0,0,19,0,0,15,0,0,3,0,0,18,0,0,11,0,0,3,0,0,14,0,0,0
3364139,104397,336,Wolverhampton,West Midlands,Moreton Community School,Community School,2,56,3.571428571,4,64,6.25,6,120,5,5,72,6.944444444,2,62,3.225806452,7,134,5.223880597,4,63,6.349206349,1,65,1.538461538,5,128,3.90625,0,56,0,0,66,0,0,122,0,0,0
3364000,138098,336,Wolverhampton,West Midlands,Moseley Park,Academy Sponsor Led,0,44,0,4,41,9.756097561,4,85,4.705882353,5,72,6.944444444,3,66,4.545454545,8,138,5.797101449,4,68,5.882352941,4,58,6.896551724,8,126,6.349206349,4,77,5.194805195,6,68,8.823529412,10,145,6.896551724,0,0
3574018,106266,357,Tameside,North West,Mossley Hollins High School,Community School,10,59,16.94915254,13,92,14.13043478,23,151,15.23178808,7,66,10.60606061,12,85,14.11764706,19,151,12.58278146,6,78,7.692307692,5,69,7.246376812,11,147,7.482993197,5,70,7.142857143,7,81,8.641975309,12,151,7.947019868,0,0
2064704,100460,206,Islington,Inner London,Mount Carmel Catholic College for Girls,Voluntary Aided School,0,0,-,4,81,4.938271605,4,81,4.938271605,0,0,-,9,87,10.34482759,9,87,10.34482759,0,0,-,10,114,8.771929825,10,114,8.771929825,0,0,-,16,132,12.12121212,16,132,12.12121212,0,0
8884797,119804,888,Lancashire,North West,"Mount Carmel Roman Catholic High School, Hyndburn",Voluntary Aided School,11,71,15.49295775,6,78,7.692307692,17,149,11.40939597,7,71,9.85915493,9,63,14.28571429,16,134,11.94029851,7,70,10,2,70,2.857142857,9,140,6.428571429,3,68,4.411764706,3,78,3.846153846,6,146,4.109589041,0,1
8947018,132122,894,Telford and Wrekin,West Midlands,Mount Gilbert School,Community Special School,0,11,0,0,1,0,0,12,0,0,12,0,0,1,0,0,13,0,0,11,0,0,1,0,0,12,0,0,14,0,0,0,-,0,14,0,0,0
3504611,105263,350,Bolton,North West,Mount St Joseph,Voluntary Aided School,11,89,12.35955056,8,87,9.195402299,19,176,10.79545455,13,98,13.26530612,10,77,12.98701299,23,175,13.14285714,6,80,7.5,13,96,13.54166667,19,176,10.79545455,7,97,7.216494845,11,82,13.41463415,18,179,10.05586592,0,0
8797067,113649,879,Plymouth,South West,Mount Tamar School,Community Special School,0,9,0,0,0,-,0,9,0,0,15,0,0,3,0,0,18,0,0,20,0,0,1,0,0,21,0,0,11,0,0,1,0,0,12,0,0,0
8357007,113957,835,Dorset,South West,Mountjoy School,Community Special School,0,2,0,0,2,0,0,4,0,0,2,0,0,0,-,0,2,0,0,0,-,0,1,0,0,1,0,0,6,0,0,0,-,0,6,0,0,0
8157029,121779,815,North Yorkshire,Yorkshire and the Humber,Mowbray School,Community Special School,0,9,0,0,8,0,0,17,0,0,10,0,0,6,0,0,16,0,0,9,0,0,8,0,0,17,0,0,18,0,0,7,0,0,25,0,0,0
9087005,143167,908,Cornwall,South West,Nancealverne School,Converter special academies,0,4,0,0,1,0,0,5,0,0,5,0,0,5,0,0,10,0,0,0,-,0,2,0,0,2,0,0,2,0,0,4,0,0,6,0,0,0
8747025,135386,874,Peterborough,East of England,Nene Gate,Community Special School,0,7,0,0,0,-,0,7,0,0,9,0,0,0,-,0,9,0,0,11,0,0,0,-,0,11,0,0,8,0,0,4,0,0,12,0,0,0
8964100,138318,896,Cheshire West and Chester,North West,Neston High School,Academy Converter,21,124,16.93548387,16,123,13.00813008,37,247,14.97975709,31,158,19.62025316,11,112,9.821428571,42,270,15.55555556,20,162,12.34567901,10,108,9.259259259,30,270,11.11111111,6,146,4.109589041,8,118,6.779661017,14,264,5.303030303,0,0
8567213,120361,856,Leicester,East Midlands,Nether Hall School,Foundation Special School,0,3,0,0,5,0,0,8,0,0,6,0,0,3,0,0,9,0,0,6,0,0,3,0,0,9,0,0,4,0,0,2,0,0,6,0,0,0
8604089,124409,860,Staffordshire,West Midlands,Nether Stowe School,Community School,9,44,20.45454545,4,44,9.090909091,13,88,14.77272727,7,46,15.2173913,5,30,16.66666667,12,76,15.78947368,9,61,14.75409836,7,52,13.46153846,16,113,14.15929204,8,48,16.66666667,8,43,18.60465116,16,91,17.58241758,0,0
8927026,137915,892,Nottingham,East Midlands,Nethergate School,Converter special academies,0,12,0,0,4,0,0,16,0,0,9,0,0,5,0,0,14,0,0,8,0,0,1,0,0,9,0,0,6,0,0,6,0,0,12,0,0,0
9094104,112382,909,Cumbria,North West,Netherhall School,Community School,7,52,13.46153846,3,46,6.52173913,10,98,10.20408163,5,49,10.20408163,1,56,1.785714286,6,105,5.714285714,6,52,11.53846154,2,55,3.636363636,8,107,7.476635514,0,46,0,3,47,6.382978723,3,93,3.225806452,0,0
3537014,138697,353,Oldham,North West,New Bridge School,Converter special academies,0,20,0,0,15,0,0,35,0,0,37,0,0,12,0,0,49,0,0,29,0,0,12,0,0,41,0,0,37,0,0,10,0,0,47,0,0,0
8017014,109393,801,"Bristol, City of",South West,New Fosseway School,Foundation Special School,0,8,0,0,4,0,0,12,0,0,5,0,0,5,0,0,10,0,0,6,0,0,7,0,0,13,0,0,7,0,0,3,0,0,10,0,0,0
8457035,142151,845,East Sussex,South East,New Horizons School,Converter special academies,0,6,0,0,3,0,0,9,0,0,9,0,0,2,0,0,11,0,0,8,0,0,3,0,0,11,0,0,7,0,0,3,0,0,10,0,0,0
8866912,135372,886,Kent,South East,New Line Learning Academy,Academy Sponsor Led,1,56,1.785714286,2,56,3.571428571,3,112,2.678571429,0,63,0,1,54,1.851851852,1,117,0.854700855,0,62,0,0,46,0,0,108,0,3,67,4.47761194,1,57,1.754385965,4,124,3.225806452,0,0
3557027,106011,355,Salford,North West,New Park School,Community Special School,0,18,0,0,5,0,0,23,0,0,14,0,0,6,0,0,20,0,0,17,0,0,5,0,0,22,0,0,24,0,0,1,0,0,25,0,0,0
8816905,135651,881,Essex,East of England,New Rickstones Academy,Academy Sponsor Led,5,46,10.86956522,3,46,6.52173913,8,92,8.695652174,2,36,5.555555556,1,39,2.564102564,3,75,4,3,51,5.882352941,4,39,10.25641026,7,90,7.777777778,5,58,8.620689655,1,69,1.449275362,6,127,4.724409449,0,0
8037031,109404,803,South Gloucestershire,South West,New Siblands School,Community Special School,0,3,0,0,1,0,0,4,0,0,4,0,0,3,0,0,7,0,0,0,-,0,2,0,0,2,0,0,0,-,0,2,0,0,2,0,0,0
8917041,130996,891,Nottinghamshire,East Midlands,Newark Orchard School,Community Special School,0,11,0,0,4,0,0,15,0,0,9,0,0,2,0,0,11,0,0,7,0,0,3,0,0,10,0,0,4,0,0,1,0,0,5,0,0,0
3177009,130899,317,Redbridge,Outer London,Newbridge School,Community Special School,0,8,0,0,1,0,0,9,0,0,2,0,0,4,0,0,6,0,0,5,0,0,4,0,0,9,0,0,4,0,0,4,0,0,8,0,0,0
8604096,142277,860,Staffordshire,West Midlands,Newcastle Academy,Academy Converter,4,24,16.66666667,2,39,5.128205128,6,63,9.523809524,4,48,8.333333333,1,28,3.571428571,5,76,6.578947368,2,53,3.773584906,0,23,0,2,76,2.631578947,0,43,0,3,51,5.882352941,3,94,3.191489362,0,0
3437011,104982,343,Sefton,North West,Newfield School,Community Special School,0,18,0,0,1,0,0,19,0,0,11,0,0,1,0,0,12,0,0,13,0,0,1,0,0,14,0,0,11,0,0,1,0,0,12,0,0,0
8897107,132051,889,Blackburn with Darwen,North West,Newfield School,Community Special School,0,6,0,0,3,0,0,9,0,0,11,0,0,1,0,0,12,0,0,6,0,0,3,0,0,9,0,0,10,0,0,4,0,0,14,0,0,0
2107064,140138,210,Southwark,Inner London,Newlands Academy,Converter special academies,0,5,0,0,0,-,0,5,0,0,14,0,0,0,-,0,14,0,0,12,0,0,0,-,0,12,0,0,14,0,0,0,-,0,14,0,0,0
9094630,112399,909,Cumbria,North West,Newman Catholic School,Voluntary Aided School,7,48,14.58333333,6,47,12.76595745,13,95,13.68421053,4,45,8.888888889,6,64,9.375,10,109,9.174311927,3,51,5.882352941,3,59,5.084745763,6,110,5.454545455,2,51,3.921568627,7,63,11.11111111,9,114,7.894736842,0,0
3727000,106966,372,Rotherham,Yorkshire and the Humber,Newman School,Community Special School,0,8,0,0,6,0,0,14,0,0,6,0,0,7,0,0,13,0,0,5,0,0,3,0,0,8,0,0,7,0,0,3,0,0,10,0,0,0
8944364,136516,894,Telford and Wrekin,West Midlands,Newport Girls' High School Academy Trust,Academy Converter,1,1,100,36,55,65.45454545,37,56,66.07142857,0,0,-,36,55,65.45454545,36,55,65.45454545,0,0,-,30,56,53.57142857,30,56,53.57142857,0,0,-,31,57,54.38596491,31,57,54.38596491,0,0
8867051,119050,886,Kent,South East,Nexus Foundation Special School,Foundation Special School,0,7,0,0,0,-,0,7,0,0,5,0,0,3,0,0,8,0,0,3,0,0,1,0,0,4,0,0,0,-,0,1,0,0,1,0,0,0
3086908,136157,308,Enfield,Outer London,Nightingale Academy,Academy Sponsor Led,17,76,22.36842105,9,63,14.28571429,26,139,18.70503597,8,66,12.12121212,10,69,14.49275362,18,135,13.33333333,2,69,2.898550725,8,82,9.756097561,10,151,6.622516556,6,78,7.692307692,10,77,12.98701299,16,155,10.32258065,0,0
8504128,137125,850,Hampshire,South East,Noadswood School,Academy Converter,13,100,13,15,114,13.15789474,28,214,13.08411215,10,108,9.259259259,14,80,17.5,24,188,12.76595745,25,116,21.55172414,17,108,15.74074074,42,224,18.75,18,109,16.51376147,9,106,8.490566038,27,215,12.55813953,0,0
8884015,119717,888,Lancashire,North West,Norden High School and Sports College,Community School,2,52,3.846153846,2,42,4.761904762,4,94,4.255319149,0,57,0,3,61,4.918032787,3,118,2.542372881,3,45,6.666666667,7,57,12.28070175,10,102,9.803921569,0,46,0,3,81,3.703703704,3,127,2.362204724,0,0
9374237,125748,937,Warwickshire,West Midlands,North Leamington School,Community School,24,112,21.42857143,16,102,15.68627451,40,214,18.69158879,31,109,28.44036697,21,104,20.19230769,52,213,24.41314554,24,107,22.42990654,21,93,22.58064516,45,200,22.5,19,89,21.34831461,10,72,13.88888889,29,161,18.01242236,0,0
3416906,131065,341,Liverpool,North West,North Liverpool Academy,Academy Sponsor Led,12,117,10.25641026,9,98,9.183673469,21,215,9.76744186,12,144,8.333333333,9,96,9.375,21,240,8.75,7,132,5.303030303,5,119,4.201680672,12,251,4.780876494,9,133,6.766917293,2,70,2.857142857,11,203,5.418719212,0,0
3717016,135548,371,Doncaster,Yorkshire and the Humber,North Ridge Community School,Community Special School,0,11,0,0,4,0,0,15,0,0,6,0,0,4,0,0,10,0,0,2,0,0,3,0,0,5,0,0,8,0,0,4,0,0,12,0,0,0
3527061,132905,352,Manchester,North West,North Ridge High School,Community Special School,0,15,0,0,6,0,0,21,0,0,10,0,0,10,0,0,20,0,0,8,0,0,9,0,0,17,0,0,12,0,0,4,0,0,16,0,0,0
3837073,134885,383,Leeds,Yorkshire and the Humber,North West Specialist Inclusive Learning Centre,Community Special School,0,7,0,0,3,0,0,10,0,0,15,0,0,2,0,0,17,0,0,13,0,0,2,0,0,15,0,0,18,0,0,9,0,0,27,0,0,0
8107000,118138,810,"Kingston Upon Hull, City of",Yorkshire and the Humber,Northcott School,Community Special School,0,13,0,0,2,0,0,15,0,0,15,0,0,2,0,0,17,0,0,16,0,0,6,0,0,22,0,0,19,0,0,5,0,0,24,0,0,0
9317031,123346,931,Oxfordshire,South East,Northfield School,Community Special School,0,8,0,0,0,-,0,8,0,0,5,0,0,0,-,0,5,0,0,9,0,0,0,-,0,9,0,0,8,0,0,0,-,0,8,0,0,0
8084102,111731,808,Stockton-on-Tees,North East,Northfield School and Sports College,Community School,11,129,8.527131783,8,128,6.25,19,257,7.392996109,16,134,11.94029851,6,126,4.761904762,22,260,8.461538462,12,143,8.391608392,13,153,8.496732026,25,296,8.445945946,23,153,15.03267974,9,113,7.96460177,32,266,12.03007519,0,0
9287017,137354,928,Northamptonshire,East Midlands,Northgate School Arts College,Converter special academies,0,24,0,0,8,0,0,32,0,0,17,0,0,11,0,0,28,0,0,15,0,0,14,0,0,29,0,0,14,0,0,5,0,0,19,0,0,0
3075404,101943,307,Ealing,Outer London,Northolt High School,Foundation School,16,69,23.1884058,9,64,14.0625,25,133,18.79699248,19,114,16.66666667,21,107,19.62616822,40,221,18.09954751,22,112,19.64285714,11,111,9.90990991,33,223,14.79820628,18,134,13.43283582,15,102,14.70588235,33,236,13.98305085,0,0
9296906,135886,929,Northumberland,North East,Northumberland CofE Academy,Academy Sponsor Led,9,75,12,3,51,5.882352941,12,126,9.523809524,3,58,5.172413793,5,74,6.756756757,8,132,6.060606061,0,80,0,6,70,8.571428571,6,150,4,4,84,4.761904762,3,60,5,7,144,4.861111111,0,0
3094031,102155,309,Haringey,Inner London,Northumberland Park Community School,Community School,14,113,12.38938053,6,77,7.792207792,20,190,10.52631579,9,116,7.75862069,9,96,9.375,18,212,8.490566038,8,117,6.837606838,10,87,11.49425287,18,204,8.823529412,7,117,5.982905983,6,104,5.769230769,13,221,5.882352941,0,0
3125405,137829,312,Hillingdon,Outer London,Northwood School,Academy Converter,3,27,11.11111111,4,29,13.79310345,7,56,12.5,6,26,23.07692308,5,35,14.28571429,11,61,18.03278689,4,27,14.81481481,4,28,14.28571429,8,55,14.54545455,4,34,11.76470588,2,21,9.523809524,6,55,10.90909091,0,0
8604066,124395,860,Staffordshire,West Midlands,Norton Canes High School,Community School,2,26,7.692307692,7,42,16.66666667,9,68,13.23529412,6,38,15.78947368,2,32,6.25,8,70,11.42857143,3,43,6.976744186,6,45,13.33333333,9,88,10.22727273,3,49,6.12244898,0,54,0,3,103,2.912621359,0,0
3414782,104706,341,Liverpool,North West,Notre Dame Catholic College,Voluntary Aided School,2,40,5,5,104,4.807692308,7,144,4.861111111,0,0,-,8,112,7.142857143,8,112,7.142857143,0,0,-,20,135,14.81481481,20,135,14.81481481,0,0,-,6,110,5.454545455,6,110,5.454545455,0,0
